LOC_ID,LATITUDE,LONGITUDE,SUBNATIONAL1_CODE,ENTRY_TECHNIQUE,SUB_ID,OBS_ID,Month,Day,Year,PROJ_PERIOD_ID,SPECIES_CODE,alt_full_spp_code,HOW_MANY,PLUS_CODE,VALID,REVIEWED,DAY1_AM,DAY1_PM,DAY2_AM,DAY2_PM,EFFORT_HRS_ATLEAST,SNOW_DEP_ATLEAST,Data_Entry_Method
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S97990895,OBS1282846771,11,22,2021,PFW_2022,pilwoo,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S97990895,OBS1282846772,11,22,2021,PFW_2022,stejay,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S97990895,OBS1282846773,11,22,2021,PFW_2022,spotow,NA,2,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S97990895,OBS1282846774,11,22,2021,PFW_2022,norfli,NA,2,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S97990895,OBS1282846775,11,22,2021,PFW_2022,batpig1,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S97990895,OBS1282846776,11,22,2021,PFW_2022,rebnut,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S97990895,OBS1282846777,11,22,2021,PFW_2022,dowwoo,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S97990895,OBS1282846778,11,22,2021,PFW_2022,annhum,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S97990895,OBS1282846779,11,22,2021,PFW_2022,haiwoo,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S97990895,OBS1282846780,11,22,2021,PFW_2022,daejun,NA,6,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98319618,OBS1287232687,11,29,2021,PFW_2022,norfli,NA,1,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98319618,OBS1287232688,11,29,2021,PFW_2022,stejay,NA,1,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98319618,OBS1287232689,11,29,2021,PFW_2022,sonspa,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98319618,OBS1287232690,11,29,2021,PFW_2022,spotow,NA,1,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98319618,OBS1287232691,11,29,2021,PFW_2022,rebnut,NA,1,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98319618,OBS1287232692,11,29,2021,PFW_2022,pilwoo,NA,1,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98319618,OBS1287232693,11,29,2021,PFW_2022,batpig1,NA,4,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98319618,OBS1287232694,11,29,2021,PFW_2022,haiwoo,NA,1,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98319618,OBS1287232695,11,29,2021,PFW_2022,dowwoo,NA,1,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98319618,OBS1287232696,11,29,2021,PFW_2022,annhum,NA,1,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98319618,OBS1287232697,11,29,2021,PFW_2022,daejun,NA,4,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98319618,OBS1287232698,11,29,2021,PFW_2022,chbchi,NA,6,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98609053,OBS1291329935,12,6,2021,PFW_2022,haiwoo,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98609053,OBS1291329936,12,6,2021,PFW_2022,pilwoo,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98609053,OBS1291329937,12,6,2021,PFW_2022,sonspa,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98609053,OBS1291329938,12,6,2021,PFW_2022,chbchi,NA,5,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98609053,OBS1291329939,12,6,2021,PFW_2022,daejun,NA,4,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98609053,OBS1291329940,12,6,2021,PFW_2022,dowwoo,NA,1,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98609053,OBS1291329941,12,6,2021,PFW_2022,annhum,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98609053,OBS1291329942,12,6,2021,PFW_2022,spotow,NA,1,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98609053,OBS1291329943,12,6,2021,PFW_2022,rebnut,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98609053,OBS1291329944,12,6,2021,PFW_2022,norfli,NA,1,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98896570,OBS1295752412,12,13,2021,PFW_2022,spotow,NA,2,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98896570,OBS1295752413,12,13,2021,PFW_2022,annhum,NA,2,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98896570,OBS1295752414,12,13,2021,PFW_2022,dowwoo,NA,2,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98896570,OBS1295752415,12,13,2021,PFW_2022,norfli,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98896570,OBS1295752416,12,13,2021,PFW_2022,rebnut,NA,2,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98896570,OBS1295752417,12,13,2021,PFW_2022,sonspa,NA,2,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98896570,OBS1295752418,12,13,2021,PFW_2022,daejun,NA,4,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98896570,OBS1295752419,12,13,2021,PFW_2022,haiwoo,NA,2,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98896570,OBS1295752420,12,13,2021,PFW_2022,chbchi,NA,4,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S98896570,OBS1295752421,12,13,2021,PFW_2022,stejay,NA,1,NA,1,0,1,0,0,1,1.001,0,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99275687,OBS1300861097,12,20,2021,PFW_2022,annhum,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99275687,OBS1300861098,12,20,2021,PFW_2022,rebnut,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99275687,OBS1300861099,12,20,2021,PFW_2022,haiwoo,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99275687,OBS1300861100,12,20,2021,PFW_2022,daejun,NA,4,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99275687,OBS1300861101,12,20,2021,PFW_2022,dowwoo,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99275687,OBS1300861102,12,20,2021,PFW_2022,spotow,NA,1,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99275687,OBS1300861103,12,20,2021,PFW_2022,chbchi,NA,6,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99275687,OBS1300861104,12,20,2021,PFW_2022,norfli,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99275687,OBS1300861105,12,20,2021,PFW_2022,batpig1,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99275687,OBS1300861106,12,20,2021,PFW_2022,sonspa,NA,2,NA,1,0,1,0,0,1,1.001,NA,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99607281,OBS1304911649,12,27,2021,PFW_2022,annhum,NA,2,NA,1,0,1,0,1,0,1.001,5,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99607281,OBS1304911650,12,27,2021,PFW_2022,haiwoo,NA,2,NA,1,0,1,0,1,0,1.001,5,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99607281,OBS1304911651,12,27,2021,PFW_2022,chbchi,NA,5,NA,1,0,1,0,1,0,1.001,5,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99607281,OBS1304911652,12,27,2021,PFW_2022,stejay,NA,1,NA,1,0,1,0,1,0,1.001,5,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99607281,OBS1304911653,12,27,2021,PFW_2022,daejun,NA,6,NA,1,0,1,0,1,0,1.001,5,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99607281,OBS1304911654,12,27,2021,PFW_2022,sonspa,NA,2,NA,1,0,1,0,1,0,1.001,5,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99607281,OBS1304911655,12,27,2021,PFW_2022,batpig1,NA,1,NA,1,0,1,0,1,0,1.001,5,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99607281,OBS1304911656,12,27,2021,PFW_2022,rebnut,NA,2,NA,1,0,1,0,1,0,1.001,5,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99607281,OBS1304911657,12,27,2021,PFW_2022,norfli,NA,1,NA,1,0,1,0,1,0,1.001,5,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99607281,OBS1304911658,12,27,2021,PFW_2022,spotow,NA,2,NA,1,0,1,0,1,0,1.001,5,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99607281,OBS1304911659,12,27,2021,PFW_2022,bushti,NA,5,NA,1,0,1,0,1,0,1.001,5,PFW Web 4.1.5
L1029627,48.0860385,-122.8795213,US-WA,ESRI_WEBSERVICE_STREET,S99607281,OBS1304911660,12,27,2021,PFW_2022,dowwoo,NA,2,NA,1,0,1,0,1,0,1.001,5,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98627949,OBS1291620367,11,15,2021,PFW_2022,orejun,daejun,5,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98627949,OBS1291620368,11,15,2021,PFW_2022,mouchi,NA,3,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98627949,OBS1291620369,11,15,2021,PFW_2022,houfin,NA,2,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98627949,OBS1291620370,11,15,2021,PFW_2022,stejay,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98627949,OBS1291620371,11,15,2021,PFW_2022,rebnut,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98627949,OBS1291620372,11,15,2021,PFW_2022,chbchi,NA,3,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98627949,OBS1291620373,11,15,2021,PFW_2022,norfli,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98627949,OBS1291620375,11,15,2021,PFW_2022,bewwre,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98627949,OBS1291620376,11,15,2021,PFW_2022,varthr,NA,2,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98627949,OBS1291620374,11,15,2021,PFW_2022,bkchum,NA,2,NA,0,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98628573,OBS1291632178,11,22,2021,PFW_2022,houfin,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98628573,OBS1291632180,11,22,2021,PFW_2022,bkhgro,NA,1,NA,0,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98628573,OBS1291632181,11,22,2021,PFW_2022,bewwre,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98628573,OBS1291632182,11,22,2021,PFW_2022,orejun,daejun,5,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98628573,OBS1291632183,11,22,2021,PFW_2022,chbchi,NA,4,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98628573,OBS1291632184,11,22,2021,PFW_2022,towwar,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98628573,OBS1291632185,11,22,2021,PFW_2022,rebnut,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98628573,OBS1291632179,11,22,2021,PFW_2022,bkchum,NA,5,NA,0,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629070,OBS1291620454,11,29,2021,PFW_2022,bkchum,NA,2,NA,0,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629070,OBS1291620455,11,29,2021,PFW_2022,stejay,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629070,OBS1291620456,11,29,2021,PFW_2022,towwar,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629070,OBS1291620457,11,29,2021,PFW_2022,mouchi,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629070,OBS1291620458,11,29,2021,PFW_2022,chbchi,NA,2,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629070,OBS1291620459,11,29,2021,PFW_2022,orejun,daejun,4,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629070,OBS1291620460,11,29,2021,PFW_2022,norfli,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629167,OBS1291626429,12,6,2021,PFW_2022,chbchi,NA,3,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629167,OBS1291626430,12,6,2021,PFW_2022,haiwoo,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629167,OBS1291626431,12,6,2021,PFW_2022,rebnut,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629167,OBS1291626432,12,6,2021,PFW_2022,towwar,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629167,OBS1291626433,12,6,2021,PFW_2022,bkchum,NA,2,NA,0,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629167,OBS1291626434,12,6,2021,PFW_2022,norfli,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629167,OBS1291626435,12,6,2021,PFW_2022,houfin,NA,4,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629167,OBS1291626436,12,6,2021,PFW_2022,bkhgro,NA,1,NA,0,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629167,OBS1291626437,12,6,2021,PFW_2022,orejun,daejun,7,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629167,OBS1291626438,12,6,2021,PFW_2022,mouchi,NA,2,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10302342,47.7407977,-122.2333919,US-WA,/GOOGLE_MAP/ZOOM:12,S98629167,OBS1291626439,12,6,2021,PFW_2022,bewwre,NA,1,NA,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.5
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045422,11,14,2020,PFW_2021,whcspa,NA,2,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045423,11,14,2020,PFW_2021,bkcchi,NA,2,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045424,11,14,2020,PFW_2021,sonspa,NA,3,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045425,11,14,2020,PFW_2021,bewwre,NA,2,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045426,11,14,2020,PFW_2021,norfli,NA,2,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045427,11,14,2020,PFW_2021,pinsis,NA,80,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045428,11,14,2020,PFW_2021,dowwoo,NA,2,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045429,11,14,2020,PFW_2021,chispa,NA,1,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045430,11,14,2020,PFW_2021,annhum,NA,2,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045431,11,14,2020,PFW_2021,chbchi,NA,3,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045432,11,14,2020,PFW_2021,foxspa,NA,3,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045433,11,14,2020,PFW_2021,stejay,NA,2,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045434,11,14,2020,PFW_2021,spotow,NA,2,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045435,11,14,2020,PFW_2021,houfin,NA,8,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045436,11,14,2020,PFW_2021,rebnut,NA,2,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045437,11,14,2020,PFW_2021,bushti,NA,15,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S76854948,OBS1020045438,11,14,2020,PFW_2021,daejun,NA,8,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S78696327,OBS1044698576,12,27,2020,PFW_2021,annhum,NA,2,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S78696327,OBS1044698577,12,27,2020,PFW_2021,amecro,NA,10,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S78696327,OBS1044698578,12,27,2020,PFW_2021,rebnut,NA,2,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S78696327,OBS1044698579,12,27,2020,PFW_2021,bkcchi,NA,4,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10323681,47.8358092,-122.2555912,US-WA,/GOOGLE_MAP/ZOOM:17,S78696327,OBS1044698580,12,27,2020,PFW_2021,foxspa,NA,2,NA,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
